회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
(주)제테마,216080,2022/12,,,,,188353598,56946609,131406989,45993818
(주)제테마,216080,2023/12,244228998,73055935,171173063,58716077,239089943,73767261,165322683,58749053
(주)젠큐릭스,229000,2018/12,,,,,10143232,9199458,943775,267320
(주)젠큐릭스,229000,2019/12,,,,,2387519,155181,2232339,136618
(주)젠큐릭스,229000,2020/12,63977712,53910975,10066737,1571992,62031152,53374015,8657137,1451901
(주)젠큐릭스,229000,2021/12,55286982,31042477,24244505,3046946,55021017,30991272,24029745,2166609
(주)젠큐릭스,229000,2022/12,37238665,5673207,31565459,2559487,36264503,5508745,30755757,2517964
(주)젠큐릭스,229000,2023/12,33501909,12003304,21498605,2600318,33202412,12377580,20824832,2552127
(주)젬백스&카엘,082270,2018/12,172592061,113810215,58781846,47239503,172138743,114849199,57289544,45661660
(주)젬백스&카엘,082270,2019/12,163178085,94951931,68226154,42663508,174386962,107278398,67108563,40814302
(주)젬백스&카엘,082270,2020/12,158799566,135205767,23593799,65663215,172282467,148694697,23587770,65663215
(주)젬백스&카엘,082270,2021/12,172338330,153986392,18351938,60370608,182402633,164057366,18345267,60370608
(주)젬백스&카엘,082270,2022/12,151142711,134351100,16791611,75804116,152337184,135551453,16785731,75804116
(주)젬백스링크,064800,2018/12,188999659,111183240,77816418,52906980,201488645,127284887,74203758,41963168
(주)젬백스링크,064800,2019/12,187733153,132635392,55097761,95068907,202478365,149594038,52884327,95229707
(주)젬백스링크,064800,2020/12,200775832,149001350,51774482,93406731,199614490,159081075,40533415,93561526
(주)젬백스링크,064800,2021/12,238046311,189313105,48733206,109579283,215616239,176626124,38990115,109720018
(주)젬백스링크,064800,2022/12,205770572,169442788,36327785,95536623,205574405,171172372,34402033,94887189
(주)젬백스링크,064800,2023/12,197658872,148233396,49425477,71463725,197990740,148917487,49073252,70506771
(주)조비,001550,2018/12,,,,,94027701,48252598,45775103,60513162
(주)조비,001550,2019/12,,,,,91685510,47962229,43723281,70897367
(주)조비,001550,2020/12,,,,,87855328,51203010,36652318,73654579
(주)조비,001550,2021/12,,,,,103778713,53257703,50521010,84597515
(주)조비,001550,2022/12,,,,,130041760,61480314,68561446,148554918
(주)조비,001550,2023/12,,,,,118588765,52284944,66303820,114718158
(주)조이시티,067000,2018/12,55167707,26497908,28669799,87222356,55567993,26813254,28754739,86819413
(주)조이시티,067000,2019/12,64930897,25021995,39908902,103135835,65213593,25752190,39461403,102530425
(주)조이시티,067000,2020/12,111274534,77846618,33427916,165383799,112243402,78126244,34117159,164110311
(주)조이시티,067000,2021/12,237549136,97195700,140353436,201302148,237325898,96807207,140518690,200873137
(주)조이시티,067000,2022/12,247654579,98876263,148778316,163779497,247735068,98593942,149141126,163723365
(주)조이시티,067000,2023/12,242255212,107687928,134567285,149618519,238264750,105121379,133143371,149589917
(주)조흥,002600,2018/12,,,,,195310138,125517341,69792797,168071249
(주)조흥,002600,2019/12,,,,,218025805,129462116,88563688,195062613
(주)조흥,002600,2020/12,,,,,248313869,133230603,115083266,222604296
(주)조흥,002600,2021/12,,,,,267558823,145739266,121819557,250861245
(주)조흥,002600,2022/12,433755477,154185145,279570332,324035752,418548891,154897681,263651210,319394587
(주)조흥,002600,2023/12,394002200,149640119,244362081,405945609,380370745,150676860,229693885,407517465
(주)종근당,185750,2018/12,711494874,430899571,280595304,956218889,698149449,428725142,269424307,955704717
(주)종근당,185750,2019/12,801352143,474953231,326398912,1079337662,780736005,473520116,307215889,1078617770
(주)종근당,185750,2020/12,946333120,551592778,394740342,1303005524,923716370,548478542,375237828,1300544358
(주)종근당,185750,2021/12,1046700072,565809643,480890429,1343559363,1017135388,559764176,457371212,1333988910
(주)종근당,185750,2022/12,1124882798,621288802,503593996,1488344729,1097011146,617968035,479043111,1472343921
(주)종근당,185750,2023/12,1402428436,815635169,586793267,1669404439,1376782373,807688964,569093409,1649640907
(주)종근당바이오,063160,2018/12,,,,,184519529,147661660,36857869,124510019
(주)종근당바이오,063160,2019/12,233347513,158462612,74884901,137184189,233618184,158841411,74776773,137184189
(주)종근당바이오,063160,2020/12,283462940,168748013,114714927,124599959,285665193,171129628,114535565,124318896
(주)종근당바이오,063160,2021/12,298540308,161491338,137048970,142238418,296707047,159986030,136721017,142042515
(주)종근당바이오,063160,2022/12,312590995,147799466,164791529,156042327,312479109,147904084,164575025,155948136
(주)종근당바이오,063160,2023/12,,,,,293785061,123024438,170760623,160352778
(주)종근당홀딩스,001630,2018/12,871435736,670778742,200656994,531114470,346490425,343741449,2748976,19756209
(주)종근당홀딩스,001630,2019/12,1074739605,740065431,334674174,720644043,376342710,347377056,28965654,16700767
(주)종근당홀딩스,001630,2020/12,1258451806,840301021,418150785,858118781,393472386,354217795,39254591,23561264
(주)종근당홀딩스,001630,2021/12,1367635165,839968237,527666927,925975076,434209664,362176923,72032741,35239253
(주)종근당홀딩스,001630,2022/12,1376372970,798543946,577829023,908962764,430365491,363756366,66609125,27106482
(주)종근당홀딩스,001630,2023/12,1456003651,823484717,632518934,879780770,430545321,363575360,66969961,25550344
(주)좋은사람들,033340,2018/12,102858972,86977413,15881559,128374456,105336258,86519764,18816494,128374456
(주)좋은사람들,033340,2019/12,110237930,77034105,33203825,126695428,112005329,76955473,35049856,126695428
(주)좋은사람들,033340,2020/12,79738653,41568255,38170397,123079478,67259241,37667200,29592041,122892555
(주)좋은사람들,033340,2021/12,82053502,47869065,34184436,90096813,70187706,45593224,24594482,90096813
(주)좋은사람들,033340,2022/12,73931547,53567785,20363762,80470106,73826173,53007378,20818795,80250557
(주)좋은사람들,033340,2023/12,77079139,56305236,20773903,82568062,77252405,55918736,21333669,82630150
(주)주성코퍼레이션,109070,2018/12,67466710,1285355,66181354,89102572,56083786,3010100,53073686,73829905
(주)주성코퍼레이션,109070,2019/12,27366791,-3195389,30562180,45782646,26048049,-3179091,29227140,43613941
(주)주성코퍼레이션,109070,2020/12,31795142,7175586,24619557,20471189,18460610,6671763,11788847,16830781
(주)주성코퍼레이션,109070,2021/12,33044553,9609634,23434919,40868254,31654289,10518090,21136199,31858226
(주)주성코퍼레이션,109070,2022/12,32951332,14793215,18158117,28771235,31515779,15096941,16418839,26072827
(주)주성코퍼레이션,109070,2023/12,34134612,22262267,11872345,23947360,33268200,22985105,10283095,21784123
(주)주연테크,044380,2018/12,60682697,44644304,16038393,44309488,58467036,43658745,14808291,38573526
(주)주연테크,044380,2019/12,61757553,42745113,19012440,70517917,51214333,39656452,11557880,47365721
(주)주연테크,044380,2020/12,57589967,37661988,19927980,62660644,56740751,37013011,19727740,62660877
(주)주연테크,044380,2021/12,59714399,45268874,14445525,88248283,59553004,45201095,14351910,88250620
(주)주연테크,044380,2022/12,53242325,41543323,11699002,66667584,53159039,41545104,11613935,66667584
(주)중앙백신연구소,072020,2018/12,,,,,96743996,85004359,11739637,33152987
(주)중앙백신연구소,072020,2019/12,,,,,96567450,86367286,10200164,32902915
(주)중앙백신연구소,072020,2020/12,,,,,104979266,87549879,17429387,36317532
(주)중앙백신연구소,072020,2021/12,112952176,92976021,19976154,40913903,112986643,93030565,19956078,40911903
(주)중앙백신연구소,072020,2022/12,114858583,95304449,19554134,39299159,115009199,95465834,19543365,39255070
(주)중앙백신연구소,072020,2023/12,,,,,119592514,99804215,19788299,41867966
(주)중앙에너비스,000440,2018/12,,,,,58743738,45263718,13480020,76133494
(주)중앙에너비스,000440,2019/12,61575390,45123992,16451398,65702344,61525322,45074608,16450714,65687919
(주)중앙에너비스,000440,2020/12,71325527,61606666,9718861,53564699,71272134,61553532,9718603,53553150
(주)중앙에너비스,000440,2021/12,64464478,59657672,4806806,60712578,64400268,59594806,4805462,60699831
(주)중앙에너비스,000440,2022/12,63421753,58819860,4601893,71620871,63357525,58757695,4599830,71603522
(주)중앙에너비스,000440,2023/12,61533133,57029290,4503843,55473865,61460900,56957821,4503079,55458649
(주)중앙첨단소재,051980,2018/12,22243206,14110064,8133142,11235292,21763141,14037469,7725672,9987615
(주)중앙첨단소재,051980,2019/12,34959637,24455981,10503656,9780750,33330121,24450675,8879446,7056678
(주)중앙첨단소재,051980,2020/12,55645751,24942709,30703042,10755435,54247715,25120584,29127131,6179114
(주)중앙첨단소재,051980,2021/12,51726399,36752233,14974166,13031342,50506211,36846609,13659603,8624447
(주)중앙첨단소재,051980,2022/12,34850994,21109190,13741804,29055125,34780781,21790101,12990680,26605839
(주)지노믹트리,228760,2018/12,,,,,13953610,11085104,2868506,386946
(주)지노믹트리,228760,2019/12,113725029,108820641,4904387,281626,113633385,108919499,4713886,281626
(주)지노믹트리,228760,2020/12,117895894,95255402,22640492,1238851,103071246,95255402,7815844,1774188
(주)지노믹트리,228760,2021/12,177151391,115100893,62050497,5139615,161437528,115100893,46336635,2416505
(주)지노믹트리,228760,2022/12,162909930,107557037,55352892,29865675,161609169,107054759,54554410,2052847
(주)지노믹트리,228760,2023/12,132844041,125031777,7812264,3418009,131732882,124736301,6996581,6145232
(주)지놈앤컴퍼니,314130,2018/12,,,,,,,,
(주)지놈앤컴퍼니,314130,2019/12,35184820,-39308450,74493270,45833,35144650,-39283478,74428129,45833
(주)지놈앤컴퍼니,314130,2020/12,120882557,115082521,5800037,150581,117277387,112855727,4421660,150581
(주)지놈앤컴퍼니,314130,2021/12,137216325,113400470,23815855,451246,95756036,88827521,6928515,451246
(주)지놈앤컴퍼니,314130,2022/12,172996676,150544412,22452264,14084608,94752042,88496231,6255811,1955084
(주)지놈앤컴퍼니,314130,2023/12,162060390,113517123,48543266,14295995,86678415,52753222,33925193,2443808
(주)지누스,013890,2018/12,514784303,176249725,338534577,621764301,320613133,116550880,204062253,188105041
(주)지누스,013890,2019/12,755067850,374143630,380924219,817137677,468555415,278526046,190029369,246121950
(주)지누스,013890,2020/12,896807386,414413207,482394178,989524782,553225336,363487550,189737786,203704518
(주)지누스,013890,2021/12,1018636239,478228047,540408192,1123843094,628644784,364435683,264209101,333176643
(주)지누스,013890,2022/12,1114820891,626157268,488663623,1159605660,740602270,477678206,262924064,269751716
(주)지누스,013890,2023/12,1041398859,625763571,415635288,952282926,674203252,500159937,174043315,342967266
(주)지니뮤직,043610,2018/12,222002409,145424487,76577922,171232730,222002409,145424487,76577922,171232730
(주)지니뮤직,043610,2019/12,,,,,233880648,152686121,81194527,230468779
(주)지니뮤직,043610,2020/12,,,,,250537977,162050407,88487570,246967532
(주)지니뮤직,043610,2021/12,307060996,107751561,199309436,252006950,287040790,177231809,109808982,243953691
(주)지니뮤직,043610,2022/12,340102690,181171913,158930777,286106152,311491733,191158330,120333403,240269504
(주)지니뮤직,043610,2023/12,407620422,237826237,169794186,307040865,330821766,195564828,135256938,250602195
(주)지니틱스,303030,2018/12,,,,,,,,
(주)지니틱스,303030,2019/12,,,,,42753858,28604703,14149155,54945069
(주)지니틱스,303030,2020/12,,,,,41677504,30218212,11459293,40393272
(주)지니틱스,303030,2021/12,,,,,43368838,30078374,13290464,38833025
(주)지니틱스,303030,2022/12,,,,,30932826,21868608,9064218,27611139
(주)지니틱스,303030,2023/12,,,,,28537581,16202305,12335275,33068423
(주)지란지교시큐리티,208350,2018/12,88003510,72221739,15781771,53775248,41372752,34090906,7281846,21070167
(주)지란지교시큐리티,208350,2019/12,98467430,76278122,22189308,60829853,49049508,36093975,12955534,24522614
(주)지란지교시큐리티,208350,2020/12,105261168,75921912,29339256,62605770,57083922,37696880,19387042,24593734
(주)지란지교시큐리티,208350,2021/12,104495937,72160529,32335408,57332148,62753097,40254836,22498260,20638352
(주)지란지교시큐리티,208350,2022/12,123609862,76344555,47265307,65382543,75604341,42600526,33003814,19745754
(주)지씨셀,144510,2018/12,,,,,57268066,47721395,9546672,50619838
(주)지씨셀,144510,2019/12,68064636,47863159,20201476,57895110,64917128,48060481,16856648,55263792
(주)지씨셀,144510,2020/12,76362722,51825328,24537394,85562368,71841045,52988651,18852394,79371951
(주)지씨셀,144510,2021/12,645574518,515683681,129890837,168309997,640620054,521206291,119413763,159335506
(주)지씨셀,144510,2022/12,676530629,545746957,130783672,236120073,671415448,553708713,117706735,221277875
(주)지씨셀,144510,2023/12,665173377,541481757,123691620,187544189,673422626,557870501,115552124,170394033
(주)지아이이노베이션,358570,2019/12,,,,,53190407,-60960469,114150875,3513610
(주)지아이이노베이션,358570,2020/12,,,,,59427144,-112360302,171787446,11016789
(주)지아이이노베이션,358570,2021/12,,,,,179867586,170430814,9436772,5600000
(주)지아이이노베이션,358570,2022/12,,,,,106334652,95646210,10688442,3500000
(주)지아이텍,382480,2018/12,,,,,,,,
(주)지아이텍,382480,2019/12,,,,,,,,
(주)지아이텍,382480,2020/12,,,,,33580608,19787358,13793250,17189215
(주)지아이텍,382480,2021/12,,,,,63933748,52371239,11562510,19543532
(주)지아이텍,382480,2022/12,,,,,76289354,55132137,21157216,39647018
(주)지아이텍,382480,2023/12,,,,,113673286,91544323,22128963,36622011
(주)지앤비에스에코,382800,2018/12,,,,,,,,
(주)지앤비에스에코,382800,2019/12,,,,,,,,
(주)지앤비에스에코,382800,2020/12,,,,,46520686,20958533,25562152,42391688
(주)지앤비에스에코,382800,2021/12,,,,,67901644,55947658,11953986,52112857
(주)지앤비에스에코,382800,2022/12,,,,,88908136,72354093,16554043,65592093
(주)지앤비에스에코,382800,2023/12,,,,,116341188,91566126,24775062,89320182
(주)지어소프트,051160,2018/12,28388611,9253594,19135018,131555043,17228984,7296420,9932563,56641520
(주)지어소프트,051160,2019/12,43117466,9500184,33617282,159566747,18839197,8470256,10368941,50464481
(주)지어소프트,051160,2020/12,107005218,22836681,84168537,258889800,42791435,9123053,33668382,54822256
(주)지어소프트,051160,2021/12,228993548,106159597,122833950,378603667,58048993,-7216642,65265634,56194334
(주)지어소프트,051160,2022/12,291481392,183099995,108381397,454632456,96784799,69407572,27377227,50398568
