회사명,거래소코드,회계년도,총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),종업원수증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),금융비용부담률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),사내유보 대 자기자본비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),유보율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자기자본구성비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),[제조]자산(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결)
(주)현대백화점,069960,2014/12,1.49,-7.52,-10.19,7.39,1.18,,83.43,23.43,18.75,9.92,8.57,-0.52,75.88,,0.28,0.42,0.79,1.58,1.66,31.12,2.8,0.66,0.03,,,,,12.69,22.42,11652,17028.8,2718.46,618.47,46.47,27.98,66.66,56.99,53.16,1.23,0,104.17,50.01,19.65,74.4,6.55,24,66311.92,,5683921344,1551860911,257090114,931115580,291023905
(주)현대백화점,069960,2015/12,8.39,-0.23,-10.25,6.34,6.77,,84.11,21.9,16.91,9.28,7.2,0.02,77.55,,0.28,0.42,0.82,1.92,2.06,28.9,3.01,0.78,0.04,,,,,12.12,17.61,10554,17140.79,2921.66,435,45.05,28.31,65.43,83.79,78.28,4.04,0,127.4,52.84,18.77,55.57,6.49,24.13,70802.87,,6160846844,1656960042,263315428,1030818223,280261974
(주)현대백화점,069960,2016/12,6.92,5.61,14.47,7.07,10.55,,82.79,20.92,17.53,9.19,7.72,0.31,77.26,,0.29,0.44,0.83,1.78,1.89,30.69,3.17,0.82,0.03,,,,,12.81,18.85,12101,18887.65,3136.78,497.84,46.06,27,65.44,86.76,82.26,5.28,0,132.48,52.82,18.52,49.07,6.4,23.01,78273.96,,6587262226,1831801786,315228845,1133406505,321112180
(주)현대백화점,069960,2017/12,2.88,2.74,-8,7.08,0.89,,83.12,21.3,16.35,8.82,6.63,0.13,76.99,,0.28,0.41,0.83,1.72,1.82,30.79,3.06,0.71,0.03,,,,,12.93,18.94,11242,18683.28,3374.29,488.46,47.4,27.94,68.14,57.47,54,4.95,0,134.08,46.77,20.36,70.95,6.49,23.79,78972.12,,6777281518,1848140316,311901873,1142569755,302249519
(주)현대백화점,069960,2018/12,3.12,-9.4,-5.81,4.48,0.76,,81.18,19.15,15.43,7.55,5.91,-0.14,77.18,,0.27,0.39,0.86,1.65,1.78,21.27,3.03,0.7,0.05,,,,,12.42,18.33,10594,18601.67,3525.65,372.29,46.6,30.71,69.1,97.34,88.48,18.64,0,127.74,44.72,20.2,87.41,6.24,23.43,79573.14,,6988562089,1862205782,350466053,1155080675,287418964
(주)현대백화점,069960,2019/12,9.08,-18.06,-18.76,2.65,18.08,,73.98,13.29,11.05,5.96,4.64,0.13,85.15,,0.3,0.45,0.92,1.68,1.89,14.75,3.66,0.82,0.07,,,,,11.1,17.61,8639,16130.17,3633.77,407.49,38.48,33.2,65.32,94.59,81.86,3.72,0,141.55,53.1,15.37,43.58,5.33,18.48,93962.41,,7623094297,2198949660,572131434,1334573495,243010565
(주)현대백화점,069960,2020/12,14.22,-53.51,-63.78,0.58,3.37,,62.83,5.98,4.62,2.71,1.65,0.62,93.79,,0.28,0.45,0.72,1.36,1.55,10.89,4.03,0.64,0.19,,,,,8.15,13.52,3172,11082.95,3668.6,291.09,31.2,41.81,57.8,87.25,76.98,1.52,0,1037.65,73.02,8.67,16.17,3.66,14.01,97133.11,,8707032548,2273151865,844955068,1292332806,105056700
(주)현대백화점,069960,2021/12,3.01,94.58,169.3,3.62,57.16,,65.51,7.4,6.53,5.15,4.36,0.44,91.44,,0.4,0.7,0.96,1.82,2.14,11.93,5.71,0.87,0,,,,,10.74,18.3,8652,21372.32,3817.19,330.01,26.96,32.61,58.26,98.33,79.88,2.36,0,1093.46,71.64,10.14,21.09,4.23,10.63,152652.16,,8969196456,3572433182,1232154240,2075913754,233388925
(주)현대백화점,069960,2022/12,34.56,21.4,-23.92,3.7,40.36,,66.56,6.4,3.71,5.54,3.2,0.8,95.23,,0.48,0.87,1.06,1.98,2.51,9.36,5.69,0.94,0,,,,,8.79,19.28,6593,20912,3956.84,268.72,21.16,37.66,52.76,85.12,65.81,5.33,0,822.82,89.55,8.68,16.34,4.1,9.87,214256.44,,12069249655,5014123629,1676674976,3016519919,186026376
(주)현대지에프홀딩스,005440,2012/12,6.83,20.22,-5.47,6.07,16.43,,14.11,4.96,5.19,6.01,6.24,-0.81,92.92,,0.89,1.21,3.42,3.02,3.37,29.14,7.14,2.1,0.04,,,,,16.75,214.84,919,600.33,2769.64,3240.39,19.34,62.87,73.58,226.12,201.79,8.04,19.29,180.46,35.91,13.32,182.38,3.52,4.06,15931.54,,1797550408,1556583114,1336976412,142369744,80765690
(주)현대지에프홀딩스,005440,2013/12,6.93,-11.59,13.66,7.43,13.25,,13.17,3.87,5.19,4.98,6.64,-0.65,93.44,,0.95,1.28,3.62,3.17,3.56,28.53,7.37,2.21,0.04,,,,,20.62,263.45,1041,548.83,2955.02,2809.02,22.49,69.5,74.01,235.92,209,10.86,19.8,179.11,35.13,11.24,192.45,2.92,3.18,18042.12,,1922094478,1762796387,1530695641,163814789,91434790
(주)현대지에프홀딩스,005440,2014/12,-2.04,14.48,7.41,-2.87,11.52,,12.99,3.98,4.98,5.58,6.99,-0.56,93.63,,1.03,1.4,3.93,3.17,3.6,26.61,7.31,2.22,0.05,,,,,23.62,276.47,1118,638.18,2870.17,2676.42,22.63,70.46,73.38,232.4,203.66,8.56,21.71,162.3,36.28,11.57,373.4,3.08,2.95,20120.46,,1882969346,1965858753,1710582598,177099490,97945207
(주)현대지에프홀딩스,005440,2015/12,3.78,12.45,-6.98,6.2,7.47,,13.44,4.16,4.33,6.17,6.4,-0.53,94.41,,1.1,1.48,4.28,3.35,3.92,23.18,7.36,2.33,0.06,,,,,23.3,258.96,1040,552.18,3045,2516.04,21.55,71.94,75.12,224.68,187.05,8.66,30.18,175.52,33.12,11.96,505.22,2.98,2.75,21623.98,,1954105123,2112759665,1828771343,196077430,91455151
(주)현대지에프홀딩스,005440,2016/12,11.65,19.64,4.48,3.25,19.36,,13.99,4.17,4.17,6.84,6.39,-0.37,94.61,,1.22,1.64,4.75,3.49,4.37,17.44,8.14,2.42,0.08,,,,,25.67,234.58,1087,1775.71,3142.16,1827.76,22.21,72.06,73.66,226.43,175.75,9.1,40.09,160.47,35.76,19.79,347.52,5.21,4.51,25809.95,,2181726915,2521747634,2169031777,247537888,105264422
(주)현대지에프홀딩스,005440,2017/12,28.2,-17.2,19.52,10.88,0.48,,14.27,3.44,4.79,4.77,7.12,-0.52,93.94,,1.02,1.39,3.82,2.53,3.35,10.38,6.42,1.77,0.15,,,,,20.95,150.06,1299,1089.23,3478.48,1452.04,23.12,70.23,73.06,239.02,177.19,10.26,44.48,157.31,36.88,18.57,374.9,5,5.52,25935.02,,2796884943,2533968139,2172330123,274554567,121477003
(주)현대지에프홀딩스,005440,2018/12,1.45,57.58,-9.04,2.05,28.33,,17.52,4.22,3.91,6.61,6.1,-0.38,94.56,,1.15,1.57,4.39,2.84,3.88,10.58,7.28,2.01,0.17,,,,,25.39,171.11,1181,976.66,3548.63,1650.61,22.15,70.69,74.4,248.65,179.39,12.16,46.59,177.7,34.4,13.9,290.22,3.56,3.1,33281.39,,2837374829,3251741146,2682186895,432327457,127231170
(주)현대지에프홀딩스,005440,2019/12,4.55,-34.5,-46.87,0.53,-3.92,,17.22,2.88,2.05,4.25,3.2,-0.41,96.9,,1.08,1.48,3.96,2.77,3.8,10.3,7.26,1.93,0.19,,,,,23.09,148.61,628,1813.29,3567.16,1889.64,21.92,78.48,71.34,212.38,157.18,13.12,49.12,164.59,40.17,16.03,141.43,4.59,4.36,31977.44,,2966575687,3124339158,2586268583,448183964,63939929
(주)현대지에프홀딩스,005440,2020/12,3.43,-12.59,29.82,3.73,3.65,,17.01,2.43,2.52,3.65,4.07,-0.34,96.86,,1.07,1.5,3.75,2.92,3.91,11.45,7.86,1.97,0.14,,,,,22.77,132.77,815,1713.51,3698.13,2167.61,21.57,77.41,71.38,201.55,151.33,13.96,49.46,151.3,40.1,19.62,120.56,5.61,5.32,33145.76,,3068465672,3238489082,2687779268,472138134,81562551
(주)현대지에프홀딩스,005440,2021/12,1.35,-25.4,-38.91,2.47,7.65,,16.77,1.68,1.19,2.66,2.41,-0.31,98.4,,1.13,1.58,3.92,3.33,4.69,11.53,7.99,2.16,0.15,,,,,22.62,134.66,498,157.39,3788.02,2522.57,20.18,83.37,71.08,168.31,112.24,10.09,82.09,169.74,40.69,10.16,81.75,2.94,2.62,35679.84,,3109986792,3486080421,2901460713,526003718,41339272
(주)현대지에프홀딩스,005440,2022/12,2.42,2.41,28.53,-0.22,12.54,,16.33,1.53,1.08,2.72,3.06,-0.27,99.3,,1.25,1.78,4.15,3.83,5.83,11.18,7.85,2.31,0.19,,,,,22.79,129.19,640,83.33,3779.93,1245.59,18.5,87.12,68.94,140.62,91.18,7.53,121.71,183.76,45.05,1.19,4.84,0.37,0.3,40153.51,,3185133373,3923177808,3282408352,580739062,42329790
(주)현대퓨처넷,126560,2012/12,-1.96,15.54,25.31,12.43,10.73,,46.47,23.72,20.24,14.06,11.98,-1.05,75.04,,0.47,0.59,2.19,1.44,1.44,2196.76,10.65,0.95,0,,,,,23.74,87.08,616,951.22,754.68,0,50.37,16.14,84.16,262.34,262.16,32.89,0.11,554.5,18.82,108.01,261.41,17.11,36.28,2552.39,,584124356,275384725,147416292,62652627,55735639
(주)현대퓨처넷,126560,2013/12,4.62,-15.53,-1.33,9.3,9.83,,41.93,18.24,18.09,10.77,10.67,-1.63,78.57,,0.51,0.59,3.55,1.54,1.54,4292.98,11.01,1.15,0,,,,,22.98,94.08,477,882.71,834.18,0,46.44,18.28,87.28,329.24,329.22,55.98,0.01,541.59,14.57,127.28,378.09,16.19,32.71,2803.18,,611082113,302442595,175613464,71653900,54715588
(주)현대퓨처넷,126560,2014/12,4.93,2.94,-14.52,7.37,1.25,,41.85,18.55,15.22,10.27,8.42,-1.66,80.73,,0.49,0.55,4.2,1.31,1.31,4338.83,11.2,1.04,0,,,,,21.13,98.14,408,812.42,902.99,0,44.24,23.04,89.4,433.39,433.18,39.93,0.06,408.07,11.85,144.89,820.49,15.36,32.15,2446.72,,641188873,306221305,178082776,71339177,46607822
(주)현대퓨처넷,126560,2015/12,1.71,-20.12,-15.95,6.74,-4.91,,40.5,15.58,13.12,7.76,6.61,-1.67,83.01,,0.45,0.5,4.71,1.1,1.1,2859.38,10.13,0.92,0,,,,,18.75,90.08,343,753.75,970.58,0,41.98,23.61,91.47,637.73,637.55,78.02,0.03,390.96,9.32,164.53,0,14.03,31.42,2698.96,,652175416,291198623,173276038,72551193,38201199
(주)현대퓨처넷,126560,2016/12,5.97,8.53,20.22,8.82,0.31,,39.81,16.86,15.61,8.04,7.37,-1.54,82.4,,0.43,0.48,4.94,0.97,0.97,6998.38,9.04,0.84,0,,,,,17.9,101.87,412,893.99,1030.56,0,42.35,23.54,90.93,639.16,639.15,123.24,0,277.51,9.98,141.8,0,12.86,30.43,2707.46,,691077957,292115551,175816944,67056712,45599811
(주)현대퓨처넷,126560,2017/12,6.35,0.03,-2.06,6.48,-0.64,,39.96,16.97,15,7.59,6.71,-1.86,81.14,,0.41,0.45,4.52,0.84,0.84,19578.15,9.29,0.73,0,,,,,16.79,103.37,395,772.32,1102.76,0,42.51,24.75,91.04,655.09,655.04,57.53,0.01,244.17,9.84,139.47,0,12.49,31.63,2571.27,,734968548,290236289,174254948,66724460,43547241
(주)현대퓨처넷,126560,2018/12,6.19,-5.11,-8.32,6.71,-0.17,,38.61,16.13,13.78,6.76,5.77,-2.13,82.26,,0.38,0.42,4.38,0.76,0.76,6919.46,10.07,0.67,0,,,,,15.54,104.45,362,560.32,1182.32,0,41.87,30.83,91.49,842.03,841.9,20.97,0.02,313.89,9.3,113.21,0,9.64,25.96,2566.86,,780480291,289738546,177879642,65121508,39926146
(주)현대퓨처넷,126560,2019/12,4.23,-12.7,-5.33,3.84,1.08,,36.76,13.93,12.91,5.61,5.19,-1.91,83.83,,0.37,0.4,4.23,0.72,0.72,9757.01,10.69,0.64,0,,,,,15.41,111.24,343,728.7,1230.94,0,42.81,28.52,91.15,642.98,642.98,22.14,0,150.44,9.71,101.04,2386.49,8.94,24.84,2594.57,,813483891,292866372,185197579,66867908,37797735
(주)현대퓨처넷,126560,2020/12,22.26,-46.39,0,-6.81,5.16,,30.87,7.1,-13.11,2.86,-4.11,-0.17,93.3,,0.34,0.4,2.19,0.73,0.76,21.18,9.66,0.6,0.12,,,,,10.35,49.22,-267,181.91,1141.41,480.87,33.43,43.19,79.01,355.16,331.27,26.78,9.36,386.94,26.56,24.62,119.74,5.17,16.69,2728.57,,994573404,307991980,212908402,73210964,-40372005
(주)현대퓨처넷,126560,2021/12,3.97,-66.11,0,11.11,-55.62,,31.63,5.42,62.27,0.9,12.78,0.31,123.22,,0.13,0.17,0.71,0.31,0.33,4.61,4.67,0.23,0,,,,,0.83,8.3,846,723.63,1277.41,101.7,6.3,344.05,82.95,265.68,247.74,33.52,10.82,313.44,20.56,28.98,137.94,4.94,37.39,1211.06,,1034025994,136700719,93457047,35831925,85124246
(주)현대퓨처넷,126560,2022/12,-11.49,28.41,0,-1.92,12.81,,30.81,6.17,-1.81,1.12,-0.71,0.4,98.83,,0.16,0.18,1.25,0.34,0.37,4.77,7.42,0.27,0,,,,,5.5,51.26,-49,-828.49,1266.82,488.45,32.66,71.14,92.32,720.65,665.05,36.02,8.96,461.64,8.32,-7.35,-13.33,-0.56,-3.35,1388.65,,915256452,154213235,106703772,37992082,-2783744
(주)현대홈쇼핑,057050,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)현대홈쇼핑,057050,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)현대홈쇼핑,057050,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)현대홈쇼핑,057050,2015/12,0,0,0,0,0,,91.55,11.67,12.4,7.71,8.19,-2.39,84.53,,0.54,0.66,2.89,1.04,1.07,38.56,30.04,0.78,0.02,,,,,11.56,207.4,9381,7090.25,2196.67,0,21.5,22.06,81.43,301.78,293.66,12.12,4.02,26.38,22.81,27.49,0,5.11,9.5,74664.88,,1666364862,895978566,75700457,715712188,111106789
(주)현대홈쇼핑,057050,2016/12,14.2,6.43,16.52,7.26,8.2,,90.5,11.48,13.35,7.91,9.21,-1.95,83.24,,0.54,0.69,2.56,1.06,1.09,38.52,30.8,0.76,0.02,,,,,12.31,215.09,10932,8160.03,2370.01,0,24.17,20.57,76.47,232.12,225.65,1.15,4.9,29.35,30.76,20.44,95.31,4.81,9.44,80786.19,,1902995406,969434288,92114039,766032117,129458545
(주)현대홈쇼핑,057050,2017/12,-1.45,12.62,-5.4,6.12,7.6,,87.62,12.01,11.74,8.36,8.16,-1.81,83.87,,0.55,0.7,2.68,1.17,1.21,33.77,30.25,0.83,0.02,,,,,12.73,185.66,10473,2326.01,2538.35,0,22.88,24.01,82.35,264.01,252.74,9.63,6.87,32.37,21.43,19.01,0,3.35,6.03,86927.51,,1875426918,1043130143,129146386,788655327,122464406
(주)현대홈쇼핑,057050,2018/12,35.85,-10.38,36.02,9.07,-2.44,,72.97,11.04,16.37,6.96,10.32,-1.72,83.08,,0.46,0.63,1.7,1.12,1.25,10.68,6.85,0.7,0.08,,,,,11.46,88.22,14252,164.12,2771.78,424.96,28.7,26.34,66.12,132.7,112.27,11.11,62.49,106.43,51.24,1.73,13.76,0.59,1.47,84810,,2547695055,1017719940,275130937,630269877,166577809
(주)현대홈쇼핑,057050,2019/12,-1.72,16.05,-50.07,2.64,102.45,,46.68,6.33,4.04,7.64,4.87,-0.09,94.09,,0.82,1.21,2.52,2.12,2.54,12.61,8.19,1.27,0.09,,,,,17.16,108.62,7116,2703.62,2845.96,618.03,20.85,47.84,69.05,173.69,141.92,7.35,43.11,125.44,44.81,2.22,6.8,0.69,0.84,171697.24,,2503844834,2060366927,1098496943,831525756,83168959
(주)현대홈쇼핑,057050,2020/12,7.56,18.83,35.52,3.81,3.87,,47.28,7.24,5.27,8.79,6.4,-0.23,92.63,,0.82,1.21,2.56,2.1,2.49,13.2,9.76,1.29,0.08,,,,,17.67,129.51,9814,19298.72,2986.18,782.17,22.24,46.43,66.64,148,127.49,18.06,42.72,95.53,50.05,14.7,37.73,4.9,6.17,178337.71,,2693110904,2140052486,1128330689,856837702,112707640
(주)현대홈쇼핑,057050,2021/12,-3.44,-17.04,-9.8,4.88,3.26,,44.74,5.81,4.6,6.99,5.53,-0.24,93.32,,0.83,1.2,2.73,2.12,2.52,13.35,10.98,1.31,0.07,,,,,18.29,142.92,8881,7492.67,3132.13,772.79,21.52,48.08,72.39,179.17,146.52,8.04,41.24,96.88,38.14,22.39,83.71,6.18,7.27,184156.06,,2600338276,2209872708,1221125599,860260199,101664965
(주)현대홈쇼핑,057050,2022/12,6.99,-13.89,-15.09,4.06,-4.9,,43.77,5.26,4.11,5.76,4.49,0.07,95.53,,0.78,1.09,2.73,1.89,2.36,9.48,9.81,1.21,0.12,,,,,13.88,114.47,7541,-4492.39,3259.4,408.31,18.38,56.66,70.41,177.17,139.52,3.84,48.79,123.99,42.03,2.19,6.53,0.65,0.86,175138.96,,2782027992,2101667569,1181802260,809224348,86322217
(주)혜인,003010,2012/12,25.33,0,0,-4.9,1.81,,12.51,-1.43,-3.07,-2.63,-4.07,1.59,102.52,,0.89,1.84,1.71,1.6,3.93,2.71,4.94,0.92,0,,,,,7.13,20.85,-417,-2884.94,1769.06,228.98,8.94,88.39,41.9,129.75,49.16,1.8,270.91,253.58,138.69,-11.36,-15.57,-6.6,-8.28,16021.58,,249947805,199134115,174213429,27771165,-6104948
(주)혜인,003010,2013/12,-8.42,0,0,-5.57,14.88,,14.46,0.32,-2.95,0.72,-4.56,1.7,102.55,,0.96,2.28,1.65,1.73,4.44,2.85,5.73,0.92,0,,,,,10.6,25.01,-437,2143.32,1632.04,414.28,10.61,89.27,41.96,99.94,40.39,4.06,0,159.39,138.29,-3.25,-4.99,-1.89,-1.89,18014.04,,228890084,228762032,195674445,32361512,-6739591
(주)혜인,003010,2014/12,12.33,964.37,0,0.63,13.61,,16.73,2.97,0.42,8.03,1.39,1.64,98.99,,1.07,2.7,1.77,1.93,5.26,3.04,7.46,0.97,0,,,,,14.04,35.8,128,-1919.77,1640.41,513.83,13.89,65.08,37.47,102.95,34.63,1.83,2314.52,142.37,166.88,0.87,1.24,0.55,0.54,20443.07,,257110072,259887585,216400918,35758567,1095126
(주)혜인,003010,2015/12,-7.96,-66.61,0,-3.74,2.66,,14.8,0.97,-1.68,2.75,-3.23,1.51,101.05,,1.08,2.84,1.74,1.9,5.46,2.91,8.29,0.96,0,,,,,13.25,32.51,-293,2406.27,1579.3,412.67,11.75,80.8,38.56,101.06,36.42,7.05,6121.31,147.52,159.32,2.13,3.38,1.31,1.16,20986.86,,236639585,266800606,227316808,36903249,-4494081
(주)혜인,003010,2016/12,-0.88,100.46,0,0.63,-20.92,,15.52,2.45,0.14,5.67,0.94,1.73,99.14,,0.9,2.31,1.46,1.64,4.49,2.59,7.38,0.82,0,,,,,13.73,32.01,84,171.68,1589.19,429.5,15.27,69.24,38.93,97.19,36,2.63,0,136.49,156.88,11.44,17.39,6.99,7.77,16597.08,,234552458,210994515,178253457,27568123,301155
(주)혜인,003010,2017/12,-2.81,-51.44,112.02,-0.21,12.58,,14.17,1.06,0.54,2.74,1.99,1.83,99.4,,1.03,2.59,1.7,1.85,5.17,2.88,7.97,0.92,0,,,,,12.32,32.29,178,-1653.25,1585.94,449.07,11.82,61.98,40.49,101.32,35.1,6.43,5010.27,233.78,146.96,-6.94,-10.09,-4.13,-3.96,18684.39,,227953372,237529860,203880531,31137232,1274930
(주)혜인,003010,2018/12,0.2,145.63,-114.89,-0.63,-8.76,,16.13,2.85,-0.35,6.71,-0.3,1.82,99.71,,0.95,2.36,1.59,1.61,4.49,2.51,6.69,0.81,0,,,,,11.79,33.6,-26,236.05,1576.05,449.16,12.43,66,40.13,103.39,38.33,3.93,1918.39,167.67,149.18,-6.59,-10.15,-3.94,-4.16,17048.02,,228402133,216727129,181764652,28791950,-749056
(주)혜인,003010,2019/12,-4.41,91.29,0,4.28,20.36,,15.33,4.52,1.63,12.61,4.55,1.67,97.1,,1.17,2.79,2.01,1.95,4.88,3.25,8.5,1.01,0,,,,,16.38,47.75,412,2082.46,1643.33,642.32,13.71,51.1,43.76,111.55,48.04,18.32,549.72,170.78,128.52,12,19.39,6.75,5.65,20519.4,,218339707,260857962,220858644,28195641,4247863
(주)혜인,003010,2020/12,-4.79,-25.28,13.28,2.96,-16.61,,15.71,4.05,2.21,9.1,4.97,1.25,96.7,,1.02,2.25,1.87,1.72,3.71,3.2,6.75,0.92,0,,,,,16,47.09,484,1509.11,1716.2,682.73,15.29,54.07,47.23,120.68,60.06,17.15,293.18,258.45,111.73,20.81,39.71,10.98,10.49,17112.03,,207882894,217540950,183364806,25356960,4815521
(주)혜인,003010,2021/12,-6.32,2.77,3.8,4.05,-5.14,,17.06,4.39,2.38,9.06,4.98,0.52,96.61,,1.03,2.06,2.04,1.73,3.35,3.58,6.2,0.98,0,,,,,15.92,46.81,507,1856.24,1784.58,720.94,15.02,58.35,52.37,143.59,77.02,22.31,152.72,363.21,90.95,23.06,57.23,10.98,10.37,16232.19,,194738254,206355705,171156578,26135266,4900986
(주)혜인,003010,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)호텔신라,008770,2012/12,11.72,32.55,79.96,14.59,23.42,,0,5.82,4.55,20.03,15.65,0.43,94.12,,1.51,3.44,2.7,3.34,6.95,6.43,44.52,2.25,0.03,,,,,21.45,70.45,2566,3631.58,246.57,6572.08,14.96,43.42,44.53,214.39,112.49,78.53,89.08,52.21,124.56,9.68,17.73,5.37,3.74,55490.96,,1547612290,2219638551,0,2090375492,100990802
(주)호텔신라,008770,2013/12,10.63,-33.03,-89.3,-1.54,3.49,,0,3.77,0.47,12.66,1.58,0.3,99.31,,1.41,3.36,2.43,3.15,6.01,6.64,40.47,2.05,0.04,,,,,11.5,32.89,274,3813.17,241.25,4442.77,8.57,62.39,39.63,163.95,86.09,52.22,121.76,41.21,152.31,14.41,25.3,8.7,6.48,57424.96,,1712070637,2296998373,0,2210431816,10809989
(주)호텔신라,008770,2014/12,11.41,60.55,579.77,7.58,26.64,,0,4.78,2.53,19.73,10.43,0.33,96.13,,1.61,4.13,2.63,3.8,8.29,7.01,53.97,2.42,0.02,,,,,18.44,51.14,1866,3052.48,266.95,7425.59,12.09,46.77,38.27,189.11,75.71,42.91,127.26,26.56,161.3,11.66,22.94,7.2,4.72,72724.43,,1907452204,2908977192,0,2769997175,73482882
(주)호텔신라,008770,2015/12,14.12,-44.49,-74.85,1.91,11.78,,0,2.37,0.57,10.47,2.51,0.56,98.66,,1.59,4.41,2.49,3.52,7.37,6.75,56.22,2.27,0.02,,,,,15.38,47.41,469,3049.85,273.94,7948.71,10.29,59.27,34.18,175.61,94.87,55.9,106.79,32.89,192.59,8.52,14.22,5.61,3.75,81291.99,,2176705187,3251679551,0,3174529183,18482065
(주)호텔신라,008770,2016/12,-6.24,2.35,50.58,-11.08,14.26,,0,2.13,0.75,11.24,3.96,0.47,98.61,,1.76,5.29,2.64,3.53,6.4,7.89,40.74,2.17,0.03,,,,,17.56,51.48,729,3020.57,283.01,11054.73,9.65,59.74,32.41,145.84,82.15,46.85,138.95,57.33,208.52,8.8,16.16,5.95,3.27,92882.78,,2040955003,3715311074,0,3636345346,27830466
(주)호텔신라,008770,2017/12,10.24,-7.45,-9.15,0.9,7.97,,0,1.82,0.63,10.99,3.81,0.37,98.9,,1.87,6.03,2.71,3.52,6.14,8.26,41.13,2.04,0.03,,,,,14.84,49.68,667,5178.99,285.98,11096.98,8.32,60.76,29.7,131.68,76.77,52.13,173.33,28.27,236.74,10.37,18.85,7.29,4.09,100287.5,,2249913439,4011499999,0,3938413842,25286263
(주)호텔신라,008770,2018/12,2.39,186.11,336.31,14.52,17.5,,0,4.44,2.34,29.18,15.41,0.16,96.92,,2.07,6.58,3.02,3.82,7.44,7.83,54.82,2.15,0.02,,,,,22.17,77.55,2913,3846.68,334.44,19066.53,10.83,55.1,33.21,126.87,56.7,28.11,261.17,33.38,201.12,11.73,27.4,7.84,3.83,117841.83,,2303742128,4713673210,0,4504568210,110308150
(주)호텔신라,008770,2019/12,53.11,41.49,53.85,20.24,21.29,,0,5.17,2.96,35.13,20.16,0.48,96.09,,1.96,6.79,2.76,3.83,7.97,7.36,52.35,2.11,0.02,,,,,22.19,119.14,4483,10093.04,411.82,26569.86,13.69,39.65,26.07,119.33,60.27,35.35,305.53,28.52,283.59,10.69,17.85,7.9,4.88,142932.66,,3527280624,5717306417,0,5421446442,169427576
(주)호텔신라,008770,2020/12,-17.96,0,0,-32.16,-44.24,,0,-5.81,-8.89,-24.01,-36.74,1.15,111.16,,0.99,4.13,1.31,2.21,4.52,4.34,41.91,1.25,0.03,,,,,11.17,53.92,-7487,-1291.68,264,7239.21,10.14,72.94,21.56,150.14,70.14,30.98,159.55,20.71,363.79,7.75,10.82,6.08,5.52,79701.63,,2893842459,3188065338,0,3373345506,-283345632
(주)호텔신라,008770,2021/12,-8.2,0,0,-7.55,18.54,,0,3.14,0.72,19.79,4.51,0.88,98.75,,1.36,6.29,1.74,3.36,7.52,6.07,103.29,1.87,0.01,,,,,14.39,68.05,714,1058.53,240.45,10113.94,10.11,56.25,21.72,107.46,45.6,24,829.34,26.4,360.47,-0.22,-0.31,-0.18,-0.12,94478.23,,2656449912,3779129066,0,3660317537,27059370
(주)호텔신라,008770,2022/12,10.62,-34.06,0,-6.36,30.24,,0,1.59,-1.02,14.03,-8.99,0.6,101.2,,1.76,8.82,2.2,3.84,7.11,8.33,103.37,2.02,0.01,,,,,13.17,70.69,-1325,5511.51,222.11,11433.58,7.86,60.95,18.37,113.24,70.7,40.9,321.35,31.07,444.39,5.48,8.12,4.47,2.67,123050.22,,2938544987,4922008727,0,4843662396,-50164252
